id,intercept,slope
2746,924.558245,0.397382
2747,718.375195,-0.985107
2748,472.334971,-0.096530
2749,779.625843,-0.333415
2750,554.002503,-0.468673
2751,452.284310,-0.802423
2752,526.078066,0.372784
2753,751.579333,0.599841
2754,776.116214,-0.150243
2755,423.780023,-0.880917
2756,350.016785,-0.800714
2757,844.477676,0.116428
2758,284.920804,0.727470
2759,262.123478,0.855525
2760,52.888577,0.395306
2761,44.007691,0.278298
2762,22.675253,0.300089
2763,80.080569,-0.168432
2764,345.011750,0.612659
2765,1.190222,-0.593554
2766,168.065432,-0.465255
2767,368.480483,-0.546007
2768,589.220862,0.838557
2769,489.120151,-0.661245
2770,249.427778,-0.449934
2771,15.747551,0.993774
2772,976.531266,-0.659352
2773,985.106967,-0.062227
2774,383.251442,0.186743
2775,452.406384,0.719291
2776,827.051607,-0.137364
2777,377.758110,0.848323
2778,637.165441,-0.172521
2779,920.651875,0.279031
2780,15.655995,-0.930906
2781,799.005097,0.505722
2782,518.509476,0.467757
2783,868.831446,0.334513
2784,522.904141,-0.758782
2785,580.980865,0.393353
2786,587.389752,0.035615
2787,470.961638,-0.557176
2788,110.568560,0.221900
2789,338.267159,0.550401
2790,195.074313,-0.037385
2791,271.401105,0.189795
2792,122.714927,0.611011
2793,174.810022,0.329814
2794,347.300638,0.003632
2795,954.191717,0.572619
2796,411.267434,0.211035
2797,15.930662,0.406232
2798,692.434462,0.307352
2799,237.708670,0.632496
2800,386.913663,-0.277993
2801,65.462203,0.033357
2802,634.876553,0.736503
2803,894.161809,0.337870
2804,194.799646,-0.312906
2805,387.615589,-0.447676
2806,573.229163,-0.561632
2807,894.131291,0.716849
2808,15.350810,0.687674
2809,614.154485,0.149083
2810,263.679922,0.664907
2811,676.046022,0.240150
2812,490.096744,0.788812
2813,776.390881,0.862362
2814,308.267464,-0.156896
2815,540.849025,0.454024
2816,272.347179,0.234535
2817,262.184515,0.841548
2818,768.120365,-0.104587
2819,171.330912,0.862972
2820,703.085421,-0.606861
2821,898.007141,0.854427
2822,901.699881,0.809748
2823,276.894436,-0.937559
2824,611.651967,-0.047456
2825,155.949583,0.044893
2826,28.168584,0.460250
2827,362.834559,0.121921
2828,241.615040,-0.634571
2829,485.793634,-0.058931
2830,515.701773,0.677175
2831,625.141148,-0.782586
2832,301.492355,0.544847
2833,771.965697,-0.287210
2834,894.619587,0.567492
2835,969.756157,-0.485336
2836,140.537736,0.809259
2837,915.616321,0.679617
2838,95.767083,-0.914975
2839,157.231361,-0.698599
2840,49.562059,0.077975
2841,541.703543,0.068453
2842,813.867611,0.851070
2843,72.420423,0.370830
2844,686.635945,0.316446
2845,830.957976,0.021699
2846,995.605335,-0.776055
2847,118.747520,-0.346232
2848,627.948851,0.231605
2849,476.851711,-0.145360
2850,453.047273,0.620472
2851,737.815485,0.102084
2852,43.580432,-0.782891
2853,767.815180,-0.436384
2854,602.008118,0.085177
2855,53.987243,0.821039
2856,498.245186,0.548814
2857,794.091617,0.583605
2858,325.083163,0.111240
2859,643.971068,0.452193
2860,877.132481,-0.170263
2861,779.839473,-0.203833
2862,960.142827,0.710685
2863,431.134983,-0.193518
2864,436.506241,0.685904
2865,540.208136,0.787164
2866,413.434248,0.734489
2867,705.343791,-0.253151
2868,979.827265,-0.288980
2869,63.234352,0.354656
2870,398.174993,0.443281
2871,267.189550,0.320841
2872,158.177435,0.662404
2873,217.047639,0.266579
2874,797.448653,-0.672781
2875,697.744682,-0.856197
2876,896.328623,-0.094089
2877,581.774346,0.268838
2878,152.684103,-0.823359
2879,752.952666,-0.968505
2880,943.235572,-0.888730
2881,406.598102,0.342814
2882,276.985992,0.402264
2883,883.297220,0.882992
2884,548.112430,-0.802362
2885,691.824091,0.213233
2886,993.346965,-0.394757
2887,878.109073,-0.186865
2888,261.024812,-0.471358
2889,395.825068,0.106174
2890,997.802667,0.398053
2891,635.395367,0.536119
2892,858.729820,0.357891
2893,767.265847,0.756706
2894,847.987304,-0.525864
2895,56.123539,-0.002655
2896,395.428327,0.523972
2897,801.873836,0.666677
2898,76.143681,-0.071078
2899,63.844722,-0.742973
2900,378.582110,0.396283
2901,824.671163,0.612659
2902,427.716910,-0.170629
2903,749.320963,0.622669
2904,69.704276,0.069918
2905,196.874905,-0.596362
2906,224.188971,0.035005
2907,639.790033,0.031770
2908,910.122990,0.811151
2909,148.045289,0.889035
2910,851.863155,-0.732353
2911,93.813898,0.684866
2912,71.657460,-0.247475
2913,733.115635,0.216163
2914,374.675741,0.432173
2915,820.612201,-0.071810
2916,132.633442,-0.161351
2917,914.181951,-0.661611
2918,272.865993,0.186499
2919,524.613178,-0.613453
2920,878.475295,-0.978942
2921,767.876217,-0.227271
2922,306.039613,-0.237953
2923,675.069430,0.346232
2924,227.484970,0.703665
2925,817.194128,0.607837
2926,501.510666,-0.965880
2927,400.463881,0.387555
2928,281.777398,-0.561937
2929,488.601337,-0.238563
2930,267.494736,-0.157811
2931,508.224738,-0.732047
2932,502.914518,-0.131016
2933,693.990905,0.488754
2934,631.641591,0.559862
2935,629.047517,0.054598
2936,12.695700,0.929441
2937,537.766655,-0.860225
2938,603.930784,-0.084323
2939,486.526078,-0.492660
2940,19.074068,-0.714042
2941,148.930326,0.167394
2942,665.334025,0.063265
2943,291.756951,-0.288553
2944,366.801965,0.034211
2945,637.958922,0.384930
2946,380.870998,0.901608
2947,262.703330,0.960448
2948,213.232826,0.644093
2949,178.991058,0.474288
2950,137.943663,-0.354778
2951,268.898587,-0.111118
2952,829.126865,0.154881
2953,216.803491,-0.256508
2954,9.643849,-0.355266
2955,600.848415,0.855342
2956,524.430067,-0.378948
2957,798.791467,0.134617
2958,743.003632,0.457076
2959,864.589373,0.574877
2960,699.087497,-0.192907
2961,32.013916,-0.518357
2962,872.280038,-0.834346
2963,1.281777,0.002167
2964,18.738365,0.133091
2965,665.364544,0.018159
2966,957.213050,0.950987
2967,431.745354,-0.535752
2968,715.659047,0.869869
2969,796.411023,0.135166
2970,946.378979,0.910703
2971,325.815607,-0.956908
2972,14.221625,0.584399
2973,703.512680,-0.611011
2974,665.425581,-0.870052
2975,997.161779,0.208899
2976,682.180242,0.835322
2977,802.850429,0.759209
2978,430.372021,-0.998047
2979,422.467727,0.702383
2980,705.862606,0.117771
2981,730.491043,0.155980
2982,785.851619,0.797906
2983,886.379589,0.667837
2984,91.463973,-0.940977
2985,549.302652,-0.821528
2986,368.358409,0.487472
2987,750.633259,0.036042
2988,790.551469,0.864010
2989,81.118198,-0.877682
2990,894.741661,-0.190832
2991,348.857082,-0.843074
2992,750.877407,-0.990112
2993,363.780633,0.237526
2994,275.154881,-0.409223
2995,5.981628,0.682424
2996,92.165899,0.192358
2997,232.947783,0.236000
2998,851.680044,0.319254
2999,182.805872,0.699332
3000,407.055879,0.520005
3001,29.419843,0.049898
3002,761.284219,-0.038545
3003,745.597705,-0.888180
3004,186.590167,0.960326
3005,430.951872,0.839167
3006,424.359874,-0.965819
3007,360.362560,-0.725089
3008,371.227149,0.034639
3009,409.405805,0.249123
3010,157.872250,0.924741
3011,12.787255,0.876583
3012,26.551103,-0.236366
3013,312.723167,-0.081271
3014,913.754692,-0.539109
3015,652.424696,0.070894
3016,144.047365,0.862484
3017,71.962645,0.238014
3018,141.911069,-0.268410
3019,962.340159,0.860958
3020,566.881314,-0.813715
3021,533.433027,0.356182
3022,778.954436,0.157018
3023,253.639332,-0.268654
3024,40.620136,-0.574511
3025,915.524766,-0.560961
3026,361.003449,-0.191076
3027,485.152745,-0.468673
3028,389.172033,0.050813
3029,390.881069,-0.822626
3030,262.337107,0.981079
3031,407.666250,0.607410
3032,815.454573,-0.491134
3033,793.450728,-0.455794
3034,58.412427,-0.990661
3035,833.674123,-0.813898
3036,327.127903,-0.332438
3037,450.392163,-0.197119
3038,14.404736,-0.657765
3039,31.830805,-0.992859
3040,287.545396,0.511155
3041,139.225440,0.764885
3042,698.232978,-0.138829
3043,246.559038,0.205786
3044,91.372417,0.085604
3045,169.866024,0.297647
3046,718.985565,0.450606
3047,342.387158,-0.554125
3048,965.422529,-0.305948
3049,591.509751,0.082186
3050,590.136418,-0.181433
3051,573.778497,-0.697256
3052,894.436476,0.342021
3053,524.796289,-0.378887
3054,717.947935,-0.433088
3055,479.384747,0.895871
3056,671.895505,0.432722
3057,618.884854,-0.503464
3058,514.542070,-0.488449
3059,901.730399,-0.228492
3060,75.746941,0.712333
3061,633.289590,-0.122471
3062,636.463515,0.252846
3063,131.656850,-0.963866
3064,169.347209,0.465377
3065,145.115513,0.278176
3066,347.605823,0.995849
3067,177.983947,-0.261391
3068,726.920377,0.960143
3069,380.962554,0.565416
3070,7.873775,0.620655
3071,161.931211,0.503281
3072,784.630879,0.143712
3073,174.016541,-0.783380
3074,686.178167,0.002777
3075,836.634419,0.412641
3076,316.263314,0.587634
3077,46.052431,0.827876
3078,898.800623,-0.416547
3079,231.727042,-0.859615
3080,33.997620,0.682730
3081,414.502396,0.871090
3082,472.731712,0.189856
3083,422.925504,0.334147
3084,314.188055,-0.915098
3085,924.405652,-0.297525
3086,533.921323,-0.894650
3087,426.435133,0.247963
3088,248.146001,0.410443
3089,905.514695,-0.179907
3090,620.563372,-0.609973
3091,218.543046,-0.374310
3092,817.987609,0.180761
3093,954.344310,0.371624
3094,921.292764,0.450911
3095,880.214850,0.833369
3096,197.271645,-0.981689
3097,641.102329,0.912046
3098,638.569292,-0.137791
3099,866.451003,0.242042
3100,176.915799,0.091891
3101,341.837825,0.411847
3102,476.973785,0.435713
3103,401.043733,-0.139073
3104,715.994751,-0.188696
3105,195.379498,-0.485458
3106,256.416517,0.541002
3107,995.971557,0.219825
3108,617.297891,-0.226539
3109,185.460982,0.044527
3110,650.440992,-0.324076
3111,95.828120,0.502121
3112,328.379162,-0.042695
3113,347.605823,-0.235084
3114,49.470504,-0.713248
3115,847.682119,-0.072298
3116,867.213965,-0.831050
3117,101.321451,0.385357
3118,549.211097,0.838679
3119,995.208594,0.385540
3120,872.981964,0.737602
3121,707.022309,0.819941
3122,63.753166,-0.864254
3123,898.556475,0.316507
3124,781.823176,-0.539964
3125,848.109378,-0.305277
3126,564.073611,0.891781
3127,678.670614,-0.153478
3128,127.719962,-0.203223
3129,337.992492,-0.894101
3130,441.053499,0.549974
3131,486.922819,-0.831050
3132,968.230232,-0.683279
3133,952.116459,-0.372600
3134,994.018372,-0.646168
3135,899.594104,0.177709
3136,435.132908,-0.607227
3137,384.960479,0.568773
3138,43.794061,-0.332865
3139,437.360759,-0.650136
3140,410.443434,-0.852840
3141,332.163457,-0.517197
3142,671.224097,0.544298
3143,210.028382,-0.121311
3144,327.036348,0.646779
3145,697.470016,0.923826
3146,80.141606,0.550768
3147,685.842463,-0.943846
3148,94.454787,-0.651967
3149,924.741356,0.454939
3150,586.046937,-0.166723
3151,586.077456,0.906064
3152,149.784845,-0.206946
3153,455.092013,-0.093905
3154,728.995636,-0.559801
3155,904.629658,0.066561
3156,633.289590,0.554186
3157,308.786279,-0.117954
3158,512.131108,-0.108249
3159,52.461318,0.923399
3160,689.230018,0.429548
3161,792.504654,-0.480087
3162,764.885403,-0.999512
3163,127.292703,-0.007904
3164,891.781365,-0.111423
3165,330.942717,-0.502792
3166,631.214331,0.941527
3167,307.870724,-0.448653
3168,795.587024,-0.232948
3169,424.420911,0.289407
3170,183.050020,0.572680
3171,373.790704,0.525620
3172,611.743522,-0.787347
3173,730.399487,-0.322062
3174,158.330027,-0.994995
3175,349.772637,0.617786
3176,8.484146,0.880001
3177,270.729698,-0.491989
3178,824.549089,0.423261
3179,275.368511,-0.307901
3180,37.018952,-0.623890
3181,763.817255,-0.303751
3182,966.704306,0.155614
3183,99.429304,0.407270
3184,182.195502,0.955870
3185,81.301309,-0.511216
3186,0.946074,-0.005341
3187,699.636830,0.098605
3188,538.407544,0.466964
3189,830.561235,-0.031281
3190,212.683493,0.767388
3191,26.978362,-0.088412
3192,110.293893,-0.454512
3193,61.159093,-0.185705
3194,119.724113,0.155248
3195,375.438704,-0.815973
3196,238.563189,0.061312
3197,97.506638,0.306436
3198,960.905789,-0.234901
3199,776.390881,-0.920469
3200,150.822474,0.813105
3201,495.376446,-0.413312
3202,308.938871,-0.551073
3203,518.112735,-0.530442
3204,637.195959,-0.526292
3205,124.179815,0.165014
3206,809.137242,0.874569
3207,790.429395,-0.933042
3208,851.313822,-0.214087
3209,374.034852,-0.322428
3210,42.329173,0.345561
3211,454.145940,0.808283
3212,235.877560,0.007050
3213,487.624744,0.894650
3214,513.443403,0.872066
3215,935.697501,0.486801
3216,573.717460,0.604785
3217,17.365032,0.978210
3218,764.458144,-0.509384
3219,246.467483,0.635243
3220,163.212989,-0.797723
3221,407.452620,-0.010041
3222,613.025300,-0.165136
3223,127.597888,-0.341288
3224,119.449446,0.773614
3225,700.735496,0.649159
3226,515.457625,-0.044404
3227,319.315165,0.217566
3228,799.737541,-0.911191
3229,370.891446,-0.659780
3230,55.269021,-0.608997
3231,955.473495,0.859859
3232,354.411451,-0.590381
3233,279.457991,0.370769
3234,556.230354,-0.512558
3235,83.193457,0.904538
3236,402.844325,0.434370
3237,757.744072,-0.520859
3238,820.856349,0.969237
3239,307.351909,0.574023
3240,833.948790,-0.506577
3241,814.020203,0.592761
3242,993.408002,0.759209
3243,560.045167,0.377300
3244,732.078005,0.994751
3245,465.376751,-0.164892
3246,548.539689,0.049043
3247,995.208594,-0.257729
3248,427.777947,0.118809
3249,194.891202,0.784417
3250,404.248177,-0.380474
3251,8.026368,0.899106
3252,673.726615,-0.235878
3253,533.707694,0.980895
3254,160.374767,0.410810
3255,379.711295,0.012543
3256,945.219275,0.742790
3257,767.784661,-0.315409
3258,461.775567,-0.657155
3259,546.739097,-0.434797
3260,866.176336,-0.774895
3261,770.287179,0.883724
3262,486.617634,0.385662
3263,995.544298,-0.010041
3264,759.880367,-0.564257
3265,958.342235,-0.448286
3266,559.709464,0.879574
3267,781.975768,0.553026
3268,324.686422,-0.401593
3269,375.194555,-0.844417
3270,890.713218,-0.894528
3271,176.000244,-0.513474
3272,434.919279,-0.868587
3273,897.305216,0.413617
3274,437.452315,-0.894528
3275,430.982391,-0.628285
3276,66.530351,-0.906980
3277,566.179388,-0.697134
3278,894.253365,0.752983
3279,678.395947,-0.228614
3280,347.972045,-0.123264
3281,45.533616,0.317667
3282,805.108798,-0.927366
3283,947.264016,-0.887204
3284,735.923338,0.156407
3285,203.405866,0.976623
3286,802.087466,0.811518
3287,308.725242,-0.179357
3288,316.049684,-0.918149
3289,818.994720,-0.419111
3290,968.504898,0.258583
3291,145.634327,0.699698
3292,228.949858,-0.275979
3293,414.777062,0.222083
3294,327.249977,0.315470
3295,546.922208,0.567553
3296,220.679342,-0.229713
3297,213.629566,-0.960265
3298,454.115421,0.816645
3299,827.326273,-0.862300
3300,318.735313,-0.530198
3301,220.679342,-0.270547
3302,216.010010,0.099704
3303,171.697134,-0.847835
3304,632.801294,0.828913
3305,430.555132,0.300333
3306,634.235664,-0.174047
3307,404.797510,-0.235633
3308,280.373547,0.056001
3309,159.154027,-0.916868
3310,872.829371,-0.949828
3311,885.616626,-0.828181
3312,437.788018,-0.742424
3313,500.930815,-0.011933
3314,351.756340,-0.458480
3315,526.963103,0.499191
3316,515.823847,-0.617054
3317,910.733360,-0.987732
3318,985.351115,0.353435
3319,940.031129,0.930784
3320,460.554827,0.419843
3321,910.977508,-0.001862
3322,545.304727,-0.355937
3323,703.878903,0.093600
3324,179.082614,0.839473
3325,923.551134,-0.359539
3326,149.357585,-0.253273
3327,760.093997,-0.309793
3328,90.365307,0.292215
3329,226.966155,-0.254921
3330,874.233222,-0.509934
3331,932.126835,0.381329
3332,801.049837,-0.447493
3333,38.361766,0.735893
3334,494.033631,-0.231666
3335,569.902646,-0.081393
3336,906.064028,-0.285440
3337,720.419935,0.413068
3338,343.546861,0.361858
3339,319.437239,0.527818
3340,914.578692,0.637440
3341,113.467818,-0.038972
3342,306.558428,0.007172
3343,17.273476,-0.458785
3344,300.759911,0.640248
3345,992.675558,-0.794244
3346,929.013947,-0.282510
3347,710.074160,-0.719352
3348,679.494613,-0.552293
3349,649.769585,-0.876827
3350,657.429731,-0.647145
3351,798.974578,0.190466
3352,107.181005,0.385540
3353,600.360118,-0.403546
3354,202.032533,-0.559252
3355,309.396649,-0.780328
3356,507.583850,-0.174657
3357,415.723136,0.424116
3358,25.269326,0.246010
3359,285.378582,-0.544298
3360,222.479934,-0.119724
3361,680.043947,-0.422224
3362,954.832606,0.091403
3363,309.244057,-0.993591
3364,687.582018,0.350383
3365,72.328867,0.710013
3366,922.025208,0.927854
3367,145.939512,-0.866573
3368,233.191931,-0.082492
3369,573.503830,-0.087985
3370,825.159459,-0.845332
3371,512.802515,-0.365337
3372,10.101627,0.591235
3373,798.303171,-0.278359
3374,517.685476,-0.309671
3375,973.845637,-0.522813
3376,40.345470,-0.596484
3377,452.467421,0.381024
3378,921.628468,-0.708060
3379,959.471419,0.680166
3380,392.895291,-0.645375
3381,914.731285,0.344401
3382,265.602588,-0.873653
3383,910.977508,-0.552599
3384,484.481338,-0.392071
3385,943.815424,0.036042
3386,448.438978,0.590136
3387,550.035096,0.550584
3388,505.447554,0.935606
3389,510.452589,0.858089
3390,527.237770,0.379620
3391,273.232215,0.961669
3392,970.488601,0.413556
3393,754.478591,-0.551988
3394,330.637532,0.811945
3395,671.651357,0.735832
3396,394.360179,-0.632740
3397,66.774499,-0.813044
3398,197.241127,-0.605579
3399,175.267800,-0.855586
3400,92.745750,0.566637
3401,296.456801,0.957335
3402,838.801233,-0.354106
3403,822.717978,0.057649
3404,108.066042,0.671316
3405,82.705161,-0.849849
3406,328.531755,-0.833979
3407,155.552843,0.577441
3408,260.139775,-0.073519
3409,311.899167,0.923826
3410,214.331492,0.956420
3411,238.013855,0.920103
3412,322.061831,-0.892514
3413,699.697867,0.711051
3414,757.194739,-0.009735
3415,801.446577,-0.450728
3416,320.932646,-0.284097
3417,497.940001,-0.022980
3418,294.289987,-0.966552
3419,513.718070,-0.441145
3420,963.744011,-0.575976
3421,326.853236,0.227454
3422,727.500229,-0.285989
3423,374.004334,0.305643
3424,187.902463,0.770867
3425,131.839961,-0.734062
3426,136.448256,0.843074
3427,232.123783,0.292032
3428,837.427900,-0.892880
3429,265.816218,0.702078
3430,516.953032,-0.015290
3431,433.240761,-0.700858
3432,463.240455,-0.209326
3433,695.974609,0.709098
3434,644.276254,0.276772
3435,587.115085,-0.230567
3436,249.427778,0.631642
3437,335.886715,0.031831
3438,61.281167,0.500717
3439,462.935270,-0.560411
3440,63.600574,-0.412152
3441,502.670370,-0.755608
3442,191.930906,0.402081
3443,8.667257,-0.776849
3444,633.014924,-0.289651
3445,498.825037,-0.741752
3446,579.393902,-0.739006
3447,495.742668,0.343730
3448,845.118564,-0.661672
3449,319.437239,-0.920408
3450,249.305704,-0.287759
3451,788.293100,0.717277
3452,173.406171,-0.455367
3453,484.084597,0.817621
3454,198.309275,0.815607
3455,738.059633,0.585376
3456,228.278451,0.831172
3457,993.896298,-0.058199
3458,7.019257,0.376202
3459,703.665273,-0.602283
3460,432.752464,-0.926084
3461,413.617359,0.790338
3462,578.447829,0.515000
3463,195.226905,-0.054720
3464,823.206275,0.718741
3465,78.615680,-0.672536
3466,1.312296,0.488815
3467,643.879513,-0.257363
3468,975.218970,-0.773980
3469,426.953948,-0.848384
3470,538.254952,0.760735
3471,296.304209,-0.338664
3472,54.261910,0.766717
3473,456.373791,0.753044
3474,739.188818,0.320536
3475,234.290597,-0.187841
3476,991.790521,-0.833003
3477,306.283761,0.021332
3478,679.494613,-0.745109
3479,519.272439,0.678457
3480,785.485397,0.104160
3481,964.934233,0.003937
3482,323.313089,0.567858
3483,461.714530,-0.501572
3484,925.534837,0.551317
3485,101.260414,-0.086520
3486,11.993774,-0.749321
3487,15.839106,-0.101535
3488,945.158238,-0.526780
3489,22.156438,-0.614429
3490,77.120273,0.602832
3491,299.111911,0.775628
3492,96.407971,-0.228553
3493,754.264962,-0.013092
3494,578.997162,-0.198340
3495,236.640522,0.430464
3496,151.097140,-0.520432
3497,251.075777,-0.027253
3498,169.713431,0.723380
3499,330.881680,-0.050081
3500,326.395459,0.208472
3501,725.089267,0.294961
3502,81.698050,0.012543
3503,556.077761,-0.159703
3504,335.673086,0.841914
3505,104.647969,-0.140355
3506,240.852077,0.403119
3507,377.788629,-0.090365
3508,564.348277,0.481491
3509,616.168706,0.035310
3510,504.745628,-0.711539
3511,897.427290,0.401044
3512,370.555742,0.642323
3513,491.012299,0.410199
3514,26.062807,0.541673
3515,121.799371,0.375042
3516,511.062960,0.697989
3517,797.601245,-0.199622
3518,740.806299,-0.414228
3519,357.707450,-0.657338
3520,691.976684,0.576159
3521,398.388623,0.507614
3522,981.566820,-0.285745
3523,731.345561,0.148350
3524,244.392224,0.703787
3525,31.922361,-0.172948
3526,215.796381,-0.338786
3527,832.880642,-0.897641
3528,925.504318,-0.797845
3529,519.974364,0.804987
3530,909.237953,0.421857
3531,486.068300,-0.636036
3532,844.050417,0.332804
3533,99.368267,0.246742
3534,513.901181,-0.677541
3535,642.658773,-0.425886
3536,511.307108,0.192236
3537,879.177221,-0.025422
3538,581.713309,-0.658742
3539,401.989807,-0.261696
3540,16.724143,-0.342448
3541,422.650838,-0.664663
3542,2.441481,-0.321940
3543,155.583361,0.359172
3544,328.867458,0.581591
3545,454.390088,0.958434
3546,367.290262,-0.424848
3547,856.532487,0.819697
3548,721.091342,-0.761528
3549,692.159795,-0.236610
3550,456.953642,-0.612781
3551,414.075137,-0.984436
3552,322.244942,-0.981323
3553,804.132206,-0.782037
3554,855.037080,0.901975
3555,213.263344,0.238563
3556,792.718284,0.374615
3557,490.768151,0.845882
3558,686.208686,0.910031
3559,759.331034,-0.691397
3560,124.881741,0.015412
3561,691.976684,0.984313
3562,479.598376,0.025666
3563,447.248756,-0.042573
3564,569.170202,-0.647023
3565,919.003876,0.792230
3566,157.109287,0.757073
3567,456.404309,-0.539476
3568,684.682760,0.196753
3569,711.569567,-0.492111
3570,146.488845,0.826411
3571,769.859920,0.520737
3572,514.969329,-0.300882
3573,219.885861,0.956664
3574,619.861446,-0.259865
3575,319.132054,0.400494
3576,888.973663,0.551073
3577,911.679434,-0.691153
3578,856.807154,0.609729
3579,253.669851,-0.694998
3580,846.583453,0.426801
3581,404.095584,0.087680
3582,732.779931,-0.778497
3583,335.306864,0.014863
3584,189.580981,0.679922
3585,421.063875,0.426801
3586,332.316050,0.357280
3587,457.777642,0.768914
3588,157.383953,0.287942
3589,874.904630,0.578478
3590,687.429426,-0.635609
3591,291.360210,-0.603076
3592,227.790155,-0.951781
3593,73.671682,0.670888
3594,640.644551,0.976318
3595,52.369762,0.702933
3596,42.756432,0.022919
3597,53.041169,0.716605
3598,833.582568,-0.617359
3599,397.717215,-0.902890
3600,459.303568,-0.765740
3601,33.448286,-0.130222
3602,820.001831,-0.450179
3603,444.227424,0.479659
3604,725.089267,0.610279
3605,1.953185,0.934385
3606,304.208502,-0.208960
3607,913.541063,-0.627308
3608,779.320658,0.179479
3609,419.476913,0.121677
3610,504.287851,-0.413251
3611,401.257363,-0.696219
3612,678.548540,-0.483200
3613,52.583392,0.058382
3614,640.461440,0.655019
3615,771.813105,0.438215
3616,147.404401,0.438581
3617,930.845058,0.044282
3618,548.234504,-0.728324
3619,677.755058,0.462020
3620,254.402295,0.947752
3621,428.479873,-0.439985
3622,416.730247,-0.159154
3623,204.382458,0.715018
3624,212.714011,0.429548
3625,471.755119,-0.975097
3626,652.088992,-0.284951
3627,639.362774,-0.426923
3628,305.887020,0.096469
3629,870.754112,-0.195044
3630,865.596484,-0.734428
3631,366.985076,-0.918455
3632,938.749351,0.683767
3633,776.512955,-0.529649
3634,986.999115,-0.796991
3635,888.027589,0.837703
3636,813.074129,-0.605335
3637,263.069552,0.303629
3638,502.792444,-0.852901
3639,964.079714,-0.876583
3640,228.431043,0.095798
3641,34.455397,-0.943052
3642,819.635609,-0.552416
3643,887.081515,-0.711417
3644,508.041627,0.762444
3645,256.752220,-0.039277
3646,752.342296,0.254067
3647,873.958556,-0.616810
3648,549.302652,0.173559
3649,515.060884,0.980590
3650,137.455367,-0.163488
3651,586.077456,-0.959410
3652,499.832148,-0.142186
3653,895.657216,-0.674306
3654,571.428571,0.155736
3655,773.827326,-0.389691
3656,558.183538,-0.711844
3657,192.815943,0.206580
3658,273.720511,-0.316630
3659,45.991394,-0.459395
3660,899.502548,0.327555
3661,241.157262,0.842586
3662,75.380718,-0.527635
3663,764.610736,-0.988525
3664,726.462600,0.924131
3665,372.325816,-0.280129
3666,532.181768,0.477401
3667,64.119388,-0.182531
3668,444.929350,0.056429
3669,997.344890,-0.900449
3670,162.877285,0.124973
3671,996.215705,0.500351
3672,964.873196,-0.071017
3673,313.272500,0.775018
3674,812.494278,0.133763
3675,799.066134,0.732109
3676,126.010926,-0.582507
3677,135.715812,-0.920225
3678,140.629292,-0.414838
3679,292.153691,0.947569
3680,248.725852,0.763970
3681,855.433821,-0.854183
3682,234.839930,-0.756706
3683,395.672475,-0.772698
3684,809.686575,-0.477828
3685,520.523698,0.410749
3686,348.704489,-0.874508
3687,774.987030,-0.569323
3688,242.713706,-0.246864
3689,43.549913,-0.624073
3690,765.282144,-0.677358
3691,610.278634,0.578234
3692,864.650410,0.470138
3693,533.463546,-0.385601
3694,785.271767,0.069369
3695,490.981780,-0.515366
3696,925.992615,-0.665822
3697,752.616962,-0.971618
3698,840.449232,-0.935667
3699,435.438093,0.641774
3700,786.706137,-0.400678
3701,698.873867,0.357402
3702,731.711783,0.040803
3703,35.248878,-0.648915
3704,217.108676,0.307901
3705,312.570574,0.935789
3706,992.706076,0.586596
3707,725.058748,0.106906
3708,823.572497,-0.264016
3709,308.633686,-0.299234
3710,377.666555,-0.785394
3711,176.793725,0.228858
3712,599.230934,0.088473
3713,133.518479,-0.549852
3714,475.112156,-0.316691
3715,819.421979,0.744804
3716,599.902341,-0.555406
3717,47.242653,0.350200
3718,445.905942,0.566576
3719,483.321635,0.523728
3720,744.804224,0.953246
3721,330.576495,0.693289
3722,886.562700,0.074374
3723,170.018616,-0.341533
3724,742.332224,-0.721976
3725,616.779077,0.905820
3726,817.499313,0.123020
3727,946.501053,0.098605
3728,140.812403,0.292947
3729,348.948637,0.806146
3730,796.441542,-0.344707
3731,964.842677,-0.466903
3732,504.409925,0.027314
3733,361.827448,0.112278
3734,156.590472,-0.788873
3735,606.707968,0.523362
3736,713.705863,0.861507
3737,588.976714,0.199561
3738,369.975890,0.747490
3739,753.044221,0.885800
3740,391.644032,0.971801
3741,894.680624,-0.891171
3742,535.630360,0.708975
3743,178.258614,-0.675222
3744,454.298532,-0.973876
3745,31.006806,-0.196203
3746,993.072298,0.348003
3747,70.162053,0.315714
3748,786.584063,0.129124
3749,720.023194,-0.320780
3750,60.274056,-0.704764
3751,674.245430,0.237098
3752,42.970061,-0.982604
3753,860.530412,-0.681448
3754,897.305216,0.379864
3755,63.142796,0.754082
3756,573.564867,0.505234
3757,860.286264,0.501816
3758,494.308298,-0.300394
3759,31.525620,-0.548997
3760,474.532304,-0.820795
3761,92.989898,-0.536790
3762,784.997101,-0.058382
3763,115.176855,-0.285806
3764,764.061403,0.344279
3765,480.391858,-0.600696
3766,884.762108,0.952330
3767,735.923338,-0.135350
3768,683.126316,0.218543
3769,199.102756,0.226539
3770,454.115421,-0.442122
3771,470.809046,-0.458724
3772,121.311075,-0.621204
3773,512.894070,-0.410932
3774,186.834315,0.634510
3775,446.943571,-0.666921
3776,167.485580,-0.544176
3777,729.544969,-0.883175
3778,423.413800,-0.571215
3779,860.866115,-0.337382
3780,785.699026,-0.920469
3781,282.906583,-0.066927
