id,intercept,slope
23462,722.800378,-0.316019
23463,795.525987,-0.216834
23464,562.913907,-0.636769
23465,393.810846,0.306742
23466,383.068331,0.156957
23467,609.607227,0.702445
23468,60.426649,-0.372600
23469,361.827448,0.883663
23470,84.841456,-0.323771
23471,36.561174,0.100925
23472,729.392376,0.771661
23473,272.011475,-0.516648
23474,363.353374,-0.680654
23475,26.337474,0.880612
23476,314.462722,-0.258583
23477,585.161901,0.068026
23478,185.583056,-0.176489
23479,664.754173,-0.621876
23480,33.265175,0.895505
23481,267.006439,-0.180273
23482,313.577685,-0.594653
23483,442.945647,-0.251991
23484,1.892148,-0.548753
23485,620.319224,0.148228
23486,792.718284,0.831904
23487,652.119510,-0.405133
23488,785.790582,0.180151
23489,241.950743,0.949156
23490,564.958647,-0.259743
23491,902.798547,0.856990
23492,75.502792,-0.647328
23493,104.861599,0.111118
23494,207.129124,0.208289
23495,769.585253,-0.061739
23496,487.563707,-0.065767
23497,765.129551,0.274453
23498,794.366283,-0.425031
23499,560.563982,-0.908200
23500,490.096744,0.029817
23501,693.990905,0.838130
23502,888.027589,0.510422
23503,211.859493,-0.947691
23504,453.718680,0.579760
23505,734.916227,-0.781854
23506,649.403363,0.336406
23507,307.260353,0.918943
23508,827.295755,0.304910
23509,685.476241,-0.644887
23510,77.700125,-0.403363
23511,222.571490,-0.711844
23512,438.734092,-0.098056
23513,4.638813,-0.527818
23514,373.455000,-0.122898
23515,395.306253,0.636769
23516,920.804468,-0.511399
23517,644.642476,-0.917356
23518,426.709799,0.876339
23519,719.077120,0.954100
23520,261.665700,-0.700797
23521,7.904294,-0.751946
23522,430.494095,0.725578
23523,63.295389,0.625660
23524,481.154820,-0.370220
23525,29.389325,0.085726
23526,618.823817,-0.440657
23527,917.600024,0.565233
23528,430.982391,0.033418
23529,383.281961,-0.473251
23530,130.222480,0.335795
23531,161.290323,-0.401959
23532,720.969268,-0.234413
23533,815.271462,-0.676199
23534,995.971557,0.906674
23535,958.128605,-0.906308
23536,769.554735,-0.520493
23537,599.383526,0.308878
23538,253.120518,-0.662160
23539,775.597400,0.848628
23540,979.735710,0.171484
23541,120.242927,0.901059
23542,183.263649,0.479720
23543,529.587695,0.218970
23544,39.704581,-0.624012
23545,579.973754,0.864437
23546,675.313578,-0.212622
23547,853.877377,0.503708
23548,348.857082,0.611255
23549,830.103458,0.315897
23550,714.133122,0.390973
23551,494.674520,0.577197
23552,568.346202,0.074374
23553,328.836940,-0.016938
23554,993.621632,-0.584033
23555,830.164495,-0.228065
23556,296.853542,0.586840
23557,222.968230,0.711661
23558,655.079806,-0.446455
23559,514.938810,0.011689
23560,871.669668,0.789605
23561,554.918058,0.223914
23562,150.517289,-0.119114
23563,249.702445,-0.806146
23564,294.045839,-0.411420
23565,594.714194,-0.874142
23566,230.872524,-0.068636
23567,675.679800,-0.177160
23568,280.373547,-0.150182
23569,297.128208,0.165624
23570,59.327982,-0.984863
23571,394.177068,0.892270
23572,437.726981,-0.655019
23573,883.693960,0.740776
23574,449.537645,0.789178
23575,111.117893,-0.981933
23576,564.714499,0.946593
23577,549.577319,0.656484
23578,228.949858,-0.922361
23579,906.613361,0.821589
23580,77.211829,0.073031
23581,295.846431,-0.866939
23582,727.164525,0.942381
23583,629.291665,0.561754
23584,559.251686,-0.615467
23585,886.349071,-0.935911
23586,389.049959,-0.997009
23587,416.211432,-0.981506
23588,438.703574,0.727836
23589,929.776910,0.524033
23590,513.168737,-0.992737
23591,337.015900,-0.374676
23592,788.109989,0.331767
23593,86.642048,-0.474105
23594,114.963225,0.651662
23595,163.670766,-0.148045
23596,250.373852,-0.747307
23597,401.532029,0.029450
23598,915.128025,-0.348979
23599,264.931181,-0.162694
23600,89.754936,-0.930418
23601,759.788812,-0.801386
23602,452.742088,-0.940306
23603,625.965148,0.272500
23604,367.381817,0.829463
23605,469.862972,-0.090426
23606,323.770867,-0.158666
23607,992.614521,-0.466781
23608,242.225410,-0.757439
23609,970.122379,0.508530
23610,544.145024,0.689261
23611,141.300699,0.062960
23612,396.801660,0.127964
23613,661.030915,-0.180639
23614,38.117618,-0.903134
23615,273.323771,0.005524
23616,587.969604,-0.891415
23617,862.086856,-0.598498
23618,251.625111,-0.322062
23619,534.379101,0.088107
23620,322.672201,-0.443403
23621,893.887143,-0.941954
23622,890.408032,-0.262978
23623,659.230323,-0.246132
23624,658.833583,-0.211219
23625,285.134434,-0.406964
23626,783.349101,0.089450
23627,741.111484,0.544847
23628,130.985443,-0.488144
23629,104.831080,0.819697
23630,870.906705,-0.868038
23631,126.316111,0.734855
23632,801.171911,-0.482345
23633,418.988617,0.817988
23634,318.155461,0.162938
23635,433.759575,-0.788018
23636,434.675130,0.628590
23637,872.951445,0.442610
23638,753.288369,-0.047334
23639,699.423200,0.612049
23640,800.805689,-0.107089
23641,398.236030,-0.919248
23642,630.664998,0.563646
23643,645.954772,-0.299478
23644,98.666341,0.029878
23645,44.740135,-0.340129
23646,719.321268,0.420881
23647,77.120273,-0.993896
23648,507.980590,0.125462
23649,937.650685,0.905454
23650,716.086306,0.632374
23651,397.564623,-0.296731
23652,864.803003,-0.422895
23653,359.447005,0.848933
23654,983.977783,0.559130
23655,256.965850,-0.255104
23656,462.355419,-0.710379
23657,957.060457,-0.414594
23658,415.417951,0.635731
23659,319.895016,-0.754753
23660,976.866970,0.120029
23661,73.763237,-0.718253
23662,420.484024,0.440657
23663,160.191656,-0.887082
23664,518.173772,0.573046
23665,206.335643,-0.566149
23666,40.314951,0.016266
23667,280.526139,0.933531
23668,805.658132,-0.253578
23669,587.054048,-0.624989
23670,185.277871,0.439558
23671,256.935331,0.102145
23672,468.947417,-0.473556
23673,890.560625,0.033357
23674,998.229926,-0.357830
23675,8.362072,0.206946
23676,473.830378,0.032685
23677,66.164129,0.939817
23678,342.905972,-0.519211
23679,191.137425,0.661245
23680,672.811060,0.314005
23681,294.717246,0.485885
23682,417.157506,0.057466
23683,718.649861,-0.413312
23684,481.093783,0.293313
23685,70.619831,-0.568346
23686,491.195410,-0.710074
23687,405.621509,-0.053926
23688,677.236244,-0.036836
23689,408.978545,-0.336772
23690,770.958586,-0.268105
23691,737.937559,0.925901
23692,329.020051,-0.168981
23693,177.465133,0.200842
23694,386.181219,0.643422
23695,766.960662,0.569445
23696,844.233528,0.614551
23697,553.544725,0.456465
23698,504.043703,-0.688955
23699,129.123814,-0.340495
23700,146.244697,0.186926
23701,606.341746,0.741935
23702,567.064425,-0.381573
23703,190.557573,0.851314
23704,975.188452,-0.227882
23705,3.723258,0.026399
23706,656.636250,-0.133702
23707,316.476943,-0.945128
23708,313.272500,-0.609668
23709,844.447157,0.944273
23710,981.261635,-0.156957
23711,265.724662,-0.931516
23712,935.972167,0.553209
23713,614.947966,0.053133
23714,489.669485,-0.855281
23715,710.501419,0.461104
23716,87.527085,0.209021
23717,271.584216,-0.658498
23718,609.363079,0.745964
23719,880.581072,-0.294961
23720,281.929991,-0.061739
23721,447.584460,0.986572
23722,109.683523,-0.180639
23723,333.079012,-0.440718
23724,228.522599,0.398785
23725,785.119175,-0.637989
23726,90.212714,-0.193274
23727,846.980193,-0.298135
23728,882.869961,-0.978942
23729,392.223884,0.295938
23730,93.997009,-0.261269
23731,442.457350,0.612842
23732,622.577593,0.953856
23733,424.970244,-0.421491
23734,345.866268,0.805719
23735,525.681326,0.707083
23736,547.990356,-0.741142
23737,794.457839,0.720084
23738,115.634632,0.177465
23739,158.146916,0.716971
23740,908.047731,0.356731
23741,998.718223,-0.041536
23742,206.549272,0.074007
23743,451.307718,-0.674429
23744,650.990326,0.721915
23745,79.927976,0.517319
23746,568.315683,0.085665
23747,86.031678,0.048982
23748,100.192267,0.828181
23749,706.411939,0.113620
23750,35.645619,0.743522
23751,957.243568,-0.630482
23752,754.997406,0.343852
23753,379.497665,-0.284402
23754,191.412091,0.339518
23755,943.296609,0.118259
23756,216.315195,0.577197
23757,765.800958,-0.449507
23758,354.869228,0.996948
23759,800.683615,0.108005
23760,237.617115,0.171667
23761,153.965880,0.362407
23762,695.059053,-0.009247
23763,183.416242,0.016083
23764,900.601215,0.051180
23765,37.049471,-0.080050
23766,469.008454,0.317728
23767,787.713248,0.517136
23768,915.921506,-0.384503
23769,819.269387,0.774529
23770,385.052034,0.517014
23771,621.326334,0.665944
23772,49.134800,0.185705
23773,648.091067,-0.732475
23774,91.097751,-0.259926
23775,398.236030,-0.469893
23776,671.376690,-0.301004
23777,371.379742,-0.211402
23778,787.926878,0.071566
23779,58.107242,-0.926878
23780,435.102390,0.654653
23781,619.281594,0.283181
23782,967.436750,0.099094
23783,410.931730,0.287088
23784,74.922941,-0.691214
23785,11.383404,-0.989502
23786,275.887326,-0.266274
23787,906.399731,0.575304
23788,333.475753,0.120212
23789,488.662374,0.551439
23790,502.395703,0.280496
23791,528.397473,0.385357
23792,11.993774,-0.554979
23793,770.500809,-0.934019
23794,691.915647,-0.241615
23795,814.905240,-0.908200
23796,146.305734,0.482833
23797,936.765648,0.801447
23798,383.709220,-0.529099
23799,1.983703,0.129124
23800,307.473983,-0.528977
23801,134.861293,-0.150060
23802,974.578082,-0.173681
23803,293.832209,-0.625721
23804,27.588733,-0.868831
23805,411.725211,-0.843379
23806,207.159642,-0.592273
23807,256.874294,0.779778
23808,350.627155,-0.636586
23809,670.888394,0.777093
23810,783.227027,-0.706107
23811,339.671010,-0.743828
23812,508.194220,-0.807611
23813,754.356517,-0.614734
23814,101.870785,0.629078
23815,517.136143,0.805475
23816,720.267342,-0.037873
23817,649.891659,-0.968505
23818,122.898038,-0.556505
23819,60.274056,-0.096835
23820,120.975372,-0.218299
23821,822.870571,-0.850032
23822,355.082858,0.723869
23823,430.585650,0.131687
23824,809.564501,-0.779778
23825,673.390912,-0.183081
23826,969.359416,-0.266823
23827,299.752800,0.062838
23828,25.788141,0.252663
23829,118.198187,0.257973
23830,37.232582,0.581774
23831,693.960387,0.390790
23832,451.185644,0.454390
23833,297.891171,0.606494
23834,894.009217,0.046846
23835,263.588366,0.314859
23836,634.418775,0.447127
23837,408.795434,0.910947
23838,627.033296,0.643361
23839,677.724540,-0.827876
23840,542.313913,0.594165
23841,660.084841,-0.607044
23842,689.016388,0.944029
23843,143.559069,-0.679189
23844,235.541856,0.945311
23845,355.693228,-0.044893
23846,636.310923,-0.850215
23847,51.210059,0.272317
23848,669.484542,0.432661
23849,101.596118,0.938658
23850,992.217780,-0.089816
23851,742.881558,0.074557
23852,619.861446,-0.684439
23853,137.546922,-0.868709
23854,235.175634,0.393292
23855,407.635731,-0.055391
23856,733.726005,0.876217
23857,794.305246,-0.974731
23858,912.167730,-0.393475
23859,100.894192,0.151708
23860,705.038606,0.364605
23861,75.502792,-0.675161
23862,876.888333,0.966613
23863,888.973663,-0.850337
23864,575.548570,-0.805719
23865,364.970855,0.704337
23866,653.126621,0.119968
23867,118.472854,-0.039888
23868,160.588397,0.387432
23869,258.400220,0.815607
23870,922.940764,0.013276
23871,811.059908,-0.194983
23872,599.871822,-0.730033
23873,520.615253,0.546434
23874,140.018921,-0.786676
23875,182.714316,0.989624
23876,33.143101,-0.582751
23877,167.516099,-0.472152
23878,267.983032,-0.522202
23879,288.521989,-0.964843
23880,401.104770,-0.150731
23881,673.207801,0.892148
23882,643.543809,0.575182
23883,792.046876,0.061983
23884,371.135594,-0.524277
23885,301.858577,-0.719413
23886,964.964751,0.355327
23887,859.889523,-0.578173
23888,388.073366,0.791681
23889,564.867092,0.101352
23890,405.072176,0.069735
23891,181.249428,-0.418928
23892,850.032044,0.822626
23893,802.880947,0.037202
23894,849.909970,0.941832
23895,112.430189,-0.746513
23896,409.070101,-0.680166
23897,892.788476,0.803522
23898,261.635182,-0.012848
23899,946.440016,-0.217078
23900,397.198401,0.205969
23901,79.683828,0.155736
23902,167.119358,-0.916013
23903,307.321390,0.775994
23904,376.873074,0.269875
23905,934.141057,0.147618
23906,271.034883,-0.706717
23907,669.972839,0.985290
23908,817.041536,-0.887753
23909,433.942686,0.638661
23910,194.128239,0.429426
23911,4.486221,0.441877
23912,893.704031,0.340983
23913,171.330912,0.052156
23914,336.710715,-0.120090
23915,545.701468,-0.161779
23916,415.814692,0.016144
23917,684.926908,-0.617115
23918,866.664632,0.676321
23919,687.765130,-0.839106
23920,876.125370,0.345683
23921,916.776025,-0.544847
23922,832.880642,0.814325
23923,3.631703,-0.426313
23924,626.789148,0.630543
23925,794.396802,-0.569811
23926,403.546251,-0.176183
23927,389.751885,0.549974
23928,180.303354,-0.540147
23929,937.894833,0.564318
23930,229.377117,0.589770
23931,335.276345,0.255776
23932,635.212256,0.156652
23933,491.805780,-0.783502
23934,931.913205,0.421857
23935,316.904202,-0.817377
23936,226.844081,-0.527329
23937,82.277902,-0.893429
23938,716.818751,-0.624683
23939,318.247017,-0.969604
23940,3.173925,-0.465926
23941,899.136326,0.822626
23942,112.063967,-0.178991
23943,474.501785,0.839961
23944,625.690481,-0.963500
23945,902.645955,0.578784
23946,831.476791,-0.734306
23947,841.731010,0.375896
23948,294.900357,-0.309366
23949,155.858028,0.223487
23950,762.596515,0.422712
23951,291.634877,0.759636
23952,801.355022,-0.082919
23953,281.594287,0.496933
23954,80.294198,0.531602
23955,531.022065,0.352153
23956,701.376385,-0.207739
23957,44.221320,-0.461104
23958,485.091708,-0.070894
23959,246.284371,-0.113376
23960,617.755669,-0.756706
23961,56.978057,0.646840
23962,566.057314,-0.130772
23963,372.936186,0.851436
23964,665.639210,-0.506577
23965,613.910337,-0.716849
23966,289.529099,-0.406720
23967,490.188299,-0.877255
23968,3.234962,-0.242592
23969,646.717734,-0.666372
23970,612.109745,0.650746
23971,340.464492,-0.152196
23972,507.675405,-0.813288
23973,807.153539,0.614917
23974,219.061861,0.469039
23975,473.921934,-0.422895
23976,575.670644,0.064974
23977,673.726615,-0.367779
23978,387.554552,-0.825922
23979,17.975402,-0.352397
23980,49.409467,0.253151
23981,83.864864,-0.412580
23982,974.974822,-0.339213
23983,571.916868,0.815546
23984,267.311625,0.884823
23985,591.021455,-0.363201
23986,532.181768,0.913022
23987,226.264229,-0.860958
23988,239.753410,-0.688284
23989,46.510208,-0.601428
23990,541.795099,0.574023
23991,707.449568,-0.888913
23992,949.919126,-0.701041
23993,306.741539,0.711234
23994,781.517991,0.766900
23995,647.297586,0.042390
23996,779.534288,0.470199
23997,65.065462,0.640736
23998,812.280648,-0.835322
23999,977.568896,-0.306070
24000,59.633168,-0.997131
24001,809.076205,-0.261147
24002,591.723380,-0.689016
24003,449.446089,-0.840022
24004,746.482742,-0.425947
24005,902.218696,-0.449324
24006,212.317270,0.189856
24007,278.145695,-0.999084
24008,222.144230,0.555162
24009,791.253395,-0.627369
24010,764.763329,-0.953612
24011,912.442396,0.626148
24012,220.404675,0.457564
24013,338.053529,0.259926
24014,326.090274,-0.542894
24015,929.013947,0.926389
24016,877.529221,-0.372234
24017,276.650288,0.284890
24018,73.213904,0.650014
24019,52.217170,0.157140
24020,907.986694,-0.807123
24021,795.403912,-0.955687
24022,520.950957,0.074923
24023,298.623615,-0.928770
24024,905.331584,-0.744133
24025,243.720817,-0.582324
24026,885.433515,-0.775811
24027,246.253853,-0.698538
24028,767.845698,0.340800
24029,964.537492,0.574450
24030,572.374645,0.702567
24031,429.425947,0.993835
24032,249.519333,0.088046
24033,250.923185,0.232398
24034,790.398877,0.547533
24035,858.149968,-0.310343
24036,635.608997,-0.800043
24037,428.418836,0.165197
24038,289.162877,-0.200049
24039,662.617878,0.459212
24040,543.595691,0.636036
24041,61.861019,0.960204
24042,222.846156,-0.675893
24043,862.910855,-0.716056
24044,848.841823,0.057833
24045,287.545396,0.026154
24046,138.248848,-0.121982
24047,263.252663,-0.310343
24048,735.465560,-0.475143
24049,270.180364,0.851436
24050,88.198492,-0.566149
24051,471.846675,0.629078
24052,872.035890,0.439619
24053,784.997101,-0.488632
24054,869.808039,-0.251686
24055,45.197913,-0.385479
24056,712.454604,-0.257118
24057,924.649800,0.426313
24058,387.615589,0.182592
24059,757.713553,-0.898679
24060,921.658986,-0.640858
24061,931.394391,-0.630543
24062,142.124699,0.773186
24063,996.185186,0.120029
24064,926.419874,0.891781
24065,153.996399,-0.275552
24066,842.890713,0.551744
24067,279.396954,-0.840571
24068,591.113010,-0.431562
24069,129.917295,-0.006500
24070,146.824549,-0.884335
24071,902.676473,0.299478
24072,18.555254,-0.563585
24073,792.229987,0.554979
24074,521.561327,-0.551500
24075,707.296976,0.593921
24076,475.753044,-0.192236
24077,801.507614,-0.328776
24078,233.649709,-0.010102
24079,975.096896,0.703238
24080,444.654683,0.955016
24081,3.204443,0.746574
24082,461.897641,-0.043855
24083,447.981201,0.777398
24084,797.967467,-0.944273
24085,9.430219,0.834773
24086,535.599841,-0.089511
24087,472.579119,-0.411298
24088,99.856563,0.388897
24089,906.094546,0.397320
24090,297.830134,-0.416608
24091,269.508957,0.914548
24092,31.922361,0.779229
24093,84.719382,0.310892
24094,593.768120,0.942930
24095,328.165532,-0.829707
24096,943.815424,0.293008
24097,199.896237,0.125156
24098,883.999145,0.514939
24099,926.145207,0.292032
24100,528.977325,-0.816706
24101,250.892666,-0.429243
24102,982.604450,0.953490
24103,773.705252,-0.130589
24104,625.568407,-0.914731
24105,788.933988,-0.682791
24106,920.712912,-0.138890
24107,783.501694,0.528550
24108,142.185736,-0.538560
24109,249.061556,0.980346
24110,934.629353,-0.140782
24111,964.873196,0.564623
24112,108.645894,-0.702994
24113,407.391583,0.380352
24114,579.088717,-0.091830
24115,443.556017,-0.175085
24116,851.771599,0.045320
24117,962.950529,0.049715
24118,965.636158,-0.122044
24119,606.128117,0.841426
24120,296.060060,-0.177160
24121,244.697409,0.990905
24122,125.827815,0.368145
24123,369.579150,-0.786248
24124,389.751885,0.854915
24125,43.763543,-0.316080
24126,499.588000,-0.221656
24127,575.823237,-0.757805
24128,655.262917,0.170629
24129,570.268868,0.344646
24130,548.417615,0.628651
24131,511.215552,0.810114
24132,865.230262,-0.451521
24133,535.447249,0.432234
24134,493.728446,-0.870296
24135,551.133763,-0.483261
24136,843.104343,0.711539
24137,358.623005,-0.592944
24138,180.028687,0.003265
24139,929.410688,0.060579
24140,389.110996,-0.227393
24141,499.374371,0.738578
24142,63.356426,0.552355
24143,633.014924,0.871578
24144,330.942717,0.929930
24145,914.395581,-0.836970
24146,324.503311,-0.018586
24147,421.399579,-0.005829
24148,699.453719,-0.587939
24149,639.576403,-0.808649
24150,107.150487,-0.032929
24151,971.282083,0.220252
24152,29.572436,-0.326395
24153,497.146519,0.867061
24154,881.405072,0.478133
24155,145.817438,-0.528306
24156,786.065249,0.840083
24157,927.640614,0.773736
24158,931.852168,0.845759
24159,389.538255,0.433515
24160,914.273507,-0.596484
24161,946.775719,0.293069
24162,971.007416,0.084201
24163,247.566149,-0.563768
24164,515.854366,-0.832148
24165,227.698599,-0.887082
24166,877.468184,0.460860
24167,10.315256,0.589099
24168,649.708548,0.444014
24169,307.992798,-0.015351
24170,559.282205,0.316446
24171,482.924894,-0.837397
24172,257.576220,0.495285
24173,921.567431,0.731193
24174,942.197943,0.135655
24175,879.879147,0.221656
24176,215.033418,-0.767449
24177,455.763421,-0.495224
24178,82.918790,-0.132786
24179,844.477676,0.507859
24180,507.034516,0.160070
24181,533.494064,-0.705069
24182,407.452620,-0.505722
24183,593.340861,-0.427107
24184,528.885769,0.570116
24185,720.084231,-0.313944
24186,74.282052,0.854793
24187,186.101871,0.161046
24188,511.917478,0.988647
24189,355.418561,-0.134617
24190,462.813196,0.711600
24191,919.705802,-0.158177
24192,74.312571,-0.129307
24193,511.001923,0.880673
24194,786.492508,-0.926939
24195,848.078860,-0.106845
24196,896.908475,-0.454573
24197,71.810053,-0.851924
24198,831.110569,0.763237
24199,426.679281,-0.565966
24200,523.850215,-0.588305
24201,943.662832,-0.789911
24202,818.262276,0.241981
24203,281.929991,0.807367
24204,288.583026,0.383221
24205,384.746849,-0.256752
24206,393.353069,-0.324442
24207,105.868709,0.212500
24208,364.452040,0.583911
24209,463.240455,0.815729
24210,739.127781,0.256996
24211,675.618763,-0.411359
24212,940.580462,0.293130
24213,638.874477,0.395489
24214,813.776055,0.775933
24215,997.833186,-0.252907
24216,522.537919,0.141209
24217,470.107120,0.108066
24218,714.285714,-0.560533
24219,578.325755,0.754326
24220,358.317820,0.554552
24221,446.333201,0.244118
24222,164.738914,0.942259
24223,816.675314,-0.435286
24224,989.013337,0.450911
24225,944.639424,0.017487
24226,129.581591,0.786615
24227,525.589770,0.903500
24228,924.405652,-0.814997
24229,311.960204,-0.927183
24230,551.927244,0.853267
24231,575.579089,-0.600696
24232,444.105350,-0.256508
24233,72.206793,0.243690
24234,216.681417,0.221229
24235,664.326914,0.967406
24236,523.148289,-0.809503
24237,258.125553,-0.440046
24238,739.127781,-0.761467
24239,211.432234,-0.558092
24240,882.747887,0.362835
24241,868.434706,-0.494064
24242,677.877132,0.842158
24243,377.727592,0.459212
24244,166.020692,0.815241
24245,449.781793,-0.471786
24246,773.369549,-0.871578
24247,209.997864,0.590442
24248,239.020966,-0.984130
24249,803.888058,-0.206824
24250,311.105686,-0.826350
24251,910.367138,-0.275735
24252,616.321299,-0.208350
24253,819.452498,0.195105
24254,609.912412,0.104099
24255,230.842006,0.700003
24256,11.719108,-0.976867
24257,429.273354,0.613758
24258,635.151219,-0.583789
24259,993.072298,0.189917
24260,14.313181,-0.409467
24261,692.251350,0.422346
24262,737.144078,0.547349
24263,732.413709,0.832636
24264,889.004181,0.568285
24265,0.335704,-0.754570
24266,514.358959,-0.304239
24267,468.001343,0.615406
24268,502.304147,-0.329081
24269,410.809656,0.966491
24270,801.751762,-0.109043
24271,596.881008,-0.492599
24272,373.332926,0.948180
24273,102.969451,0.985778
24274,783.898434,0.314066
24275,913.754692,-0.657826
24276,849.452193,-0.269814
24277,960.448012,0.728324
24278,233.527635,0.868282
24279,755.363628,0.950560
24280,406.903287,0.823054
24281,278.054140,-0.598376
24282,874.568926,-0.001190
24283,270.119327,0.543565
24284,76.876125,-0.046113
24285,593.981750,-0.996582
24286,870.571001,-0.236427
24287,812.677389,-0.654836
24288,996.124149,0.466353
24289,646.626179,0.579577
24290,437.879574,0.153356
24291,463.301492,0.475082
24292,82.705161,-0.734123
24293,456.801050,-0.268227
24294,584.063234,0.661977
24295,672.597430,-0.918516
24296,836.970122,0.014985
24297,534.714805,-0.624439
24298,971.068453,-0.893185
24299,30.823695,-0.275918
24300,267.036958,-0.421552
24301,211.920530,-0.252052
24302,903.500473,-0.300821
24303,162.633137,-0.993286
24304,939.878536,-0.281106
24305,98.483230,-0.334819
24306,442.030091,0.364238
24307,746.513260,-0.539842
24308,156.804102,0.041963
24309,664.937284,-0.969115
24310,641.529588,-0.688223
24311,659.199805,0.675161
24312,254.615925,0.191504
24313,949.278237,0.593554
24314,914.426099,0.856258
24315,245.490890,-0.315165
24316,31.006806,-0.704886
24317,388.988922,0.954344
24318,518.967254,0.487167
24319,712.485122,0.598010
24320,295.602283,0.659413
24321,778.252510,0.825190
24322,172.551653,-0.810663
24323,649.281289,-0.518418
24324,545.609912,-0.285012
24325,349.772637,0.536302
24326,789.941099,-0.986572
24327,671.498764,0.493698
24328,766.594440,-0.787591
24329,981.933042,0.794244
24330,346.507157,-0.104038
24331,190.710166,-0.733940
24332,358.378857,-0.333110
24333,530.655843,0.689505
24334,866.664632,-0.270363
24335,309.091464,-0.462569
24336,185.735649,-0.946104
24337,286.660360,0.954466
24338,536.973174,-0.316019
24339,838.923307,-0.964110
24340,754.203925,-0.245582
24341,557.451094,0.471114
24342,944.608905,0.775384
24343,446.974090,0.611805
24344,510.757775,0.750237
24345,374.126408,0.029023
24346,440.412610,-0.312601
24347,924.375134,0.620716
24348,269.814142,-0.930723
24349,323.648793,-0.667165
24350,627.430036,-0.158849
24351,580.675680,0.556139
24352,763.786737,0.481124
24353,505.844295,-0.739372
24354,973.967711,-0.284280
24355,763.847774,-0.067843
24356,318.948943,-0.558214
24357,615.344707,-0.629017
24358,552.018799,0.418256
24359,504.501480,0.416791
24360,656.361583,0.289651
24361,148.594623,0.661611
24362,900.509659,0.504501
24363,285.531175,-0.786004
24364,817.346721,-0.309671
24365,736.075930,-0.423688
24366,13.458663,0.048799
24367,936.643574,-0.302652
24368,214.514603,0.332133
24369,599.139378,-0.736320
24370,453.505051,-0.035249
24371,653.859066,-0.707999
24372,807.580798,-0.128513
24373,132.084109,0.084140
24374,590.014344,0.575488
24375,144.077883,0.608264
24376,403.790399,-0.871883
24377,609.302042,-0.631764
24378,962.340159,-0.566393
24379,894.619587,-0.176122
24380,84.200568,-0.469649
24381,17.120884,0.424299
24382,768.181402,0.392010
24383,567.674795,0.317118
24384,754.112369,-0.189489
24385,11.047700,0.796197
24386,476.851711,-0.076205
24387,519.913327,-0.450545
24388,818.842128,-0.049837
24389,997.619556,-0.228858
24390,567.613758,0.692801
24391,447.035127,-0.801508
24392,984.801782,0.375530
24393,341.410566,-0.862239
24394,392.773217,0.373821
24395,153.172399,0.540635
24396,184.942167,0.402509
24397,697.378460,-0.806391
24398,166.203803,-0.277078
24399,445.661794,-0.916074
24400,629.749443,-0.067537
24401,467.482528,0.003082
24402,76.418348,-0.102023
24403,154.240547,0.451155
24404,982.970672,0.397137
24405,383.007294,-0.094882
24406,525.070956,-0.971557
24407,275.856807,-0.487838
24408,662.282174,0.954161
24409,211.401715,-0.728568
24410,489.913633,0.036409
24411,244.148076,0.767022
24412,265.266884,-0.067843
24413,588.549455,-0.486312
24414,13.458663,-0.293863
24415,323.801386,-0.021271
24416,120.090335,-0.473556
24417,975.493637,-0.658132
24418,816.003906,-0.995056
24419,130.344554,-0.943907
24420,961.272011,-0.255959
24421,740.714743,0.271828
24422,33.906064,0.653432
24423,274.422437,0.186438
24424,730.430006,-0.401166
24425,367.015595,-0.617054
24426,83.101901,-0.054659
24427,131.565294,-0.781549
24428,502.182073,-0.442610
24429,783.684805,-0.673574
24430,647.144993,0.818598
24431,736.564226,0.295022
24432,534.897916,-0.766289
24433,823.419904,-0.417341
24434,790.490432,-0.825068
24435,802.972503,-0.264016
24436,446.363720,0.335185
24437,804.345836,0.969298
24438,196.996979,-0.549181
24439,867.763298,-0.828913
24440,514.664144,0.857112
24441,237.128819,-0.601367
24442,532.975249,0.437117
24443,560.869167,-0.077242
24444,103.976562,0.528611
24445,657.032991,0.886288
24446,935.605945,0.349895
24447,999.542222,0.638661
24448,215.277566,-0.492111
24449,580.797754,-0.191992
24450,626.148259,-0.849361
24451,308.053835,0.174780
24452,162.175359,0.327250
24453,588.793603,0.408185
24454,648.274178,0.116550
24455,262.123478,-0.271645
24456,371.745964,-0.911374
24457,532.029176,-0.442732
24458,731.315043,0.660573
24459,58.565020,0.220252
24460,310.098575,-0.091159
24461,864.162114,0.760063
24462,278.511917,0.402142
24463,209.692679,0.928159
24464,533.524583,0.614978
24465,98.513749,-0.587207
24466,480.452895,0.487228
24467,562.883389,-0.630848
24468,863.856929,-0.310465
24469,390.209662,-0.688406
24470,553.086947,0.158849
24471,445.112461,0.432844
24472,689.535203,0.465926
24473,243.079928,0.410138
24474,101.229896,0.577136
24475,932.645650,0.763726
24476,391.369366,0.573656
24477,341.746269,-0.172826
24478,606.830042,-0.110263
24479,245.185705,0.394391
24480,893.185217,0.633656
24481,508.621479,0.104648
24482,42.085025,-0.447676
24483,265.907773,-0.371868
24484,337.687307,0.203772
24485,786.034730,0.715384
24486,607.928709,-0.101413
24487,185.522019,-0.828242
24488,887.295145,0.973815
24489,643.086032,0.820978
24490,597.094638,0.960814
24491,272.072512,-0.481429
24492,649.739067,-0.789117
24493,307.870724,-0.720511
24494,382.641072,0.539903
24495,765.495773,-0.419050
24496,729.087191,-0.544969
